pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2026-08-10,91.4,2.61,5.59,"Schwarber, Kyle",656941,657571,double,hit_into_play,,,,,2.0,Kyle Schwarber doubles (14) on a sharp fly ball to center fielder Nathan Church. Garrett Stubbs scores.,R,L,L,STL,PHI,X,8.0,fly_ball,1,0,2026,1.28,0.58,0.0668936825630059,2.8736582531170622,,,596117.0,1,7,Top,177.94,52.55,,,,,-9.09490070168107,-132.90271982992326,-2.072293285687288,17.115051295072934,26.884892393430743,-25.034316879895044,3.180511811,1.60511811,382.0,110.1,22.0,91.2,2145.0,6.1,823018,699625,676475,802139,693409,691026,665877,701675,691023,54.4,0.954,1.787,1.25,1.0,1.0,1.0,6.0,52,2,Sinker,2,3,3,2,4,2,4,2,Infield shade,Strategic,146.0,-0.132,0.757,77.8,7.3,,3.411,-0.757,110.1,-1,1,0.302,0.698,29,33,30,33,1,3,3.0,1.0,1.0,1.0,2.14,1.28,1.28,36.9,18.655920429447303,-4.588315166057148,27.895549538398317,33.60004862155754,30.67590671996317
FF,2026-08-10,92.6,0.02,5.95,"Marte, Starling",516782,681911,,called_strike,,,,,4.0,,R,R,L,LAD,KC,S,,,0,0,2026,0.49,1.83,-0.3713187044720534,2.486838572250474,,,,2,6,Top,,,,,,,-2.065142187624392,-134.6798077823473,-6.909684706257466,6.369799213920004,29.46377282474064,-8.656108977711822,3.21035105,1.620177165,,,,93.0,2518.0,6.6,823918,676439,518692,500743,571970,605141,669242,681624,606192,53.91,,,,,,,,44,1,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,171.0,0.002,-0.043,,,,,0.043,,-1,1,0.384,0.616,30,37,30,38,1,2,2.0,1.0,1.0,2.0,0.84,0.49,-0.49,69.5,,,,,
FF,2026-08-10,94.0,2.28,6.32,"Grissom, Vaughn",687093,695239,,ball,,,,,12.0,,R,R,L,LAA,TEX,B,,,1,2,2026,0.74,1.4,1.2956999865694323,4.169190804676782,,,,0,8,Bot,,,,,,,-4.161121344747177,-136.83327272385253,-2.772841159824396,10.231306304589149,33.45002099439339,-14.238964909553683,3.301624016,1.666240158,,,,93.1,2170.0,6.0,823998,553869,669394,670032,677649,608369,694671,694497,607043,54.49,,,,,,,,63,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,143.0,0.007,0.047,,,,,-0.047,,0,0,0.594,0.594,27,25,27,25,1,3,3.0,2.0,2.0,1.0,1.2,0.74,-0.74,46.6,,,,,
FC,2026-08-10,90.1,1.79,5.53,"O'Neill, Tyler",641933,573124,,called_strike,,,,,11.0,,R,R,L,MIN,BAL,S,,,0,0,2026,0.08,0.43,-0.3191357068675466,3.459107408883485,,624413.0,702616.0,0,9,Top,,,,,,,-5.275684497817295,-131.2785308464095,-0.024540386015104,1.8502710629014596,24.141102084093845,-27.38410434679195,3.097137467,1.563041339,,,,89.7,2331.0,5.7,823675,680777,605170,668904,686797,701785,668885,668952,807712,54.83,,,,,,,,74,1,Cutter,9,3,3,9,3,9,3,9,Standard,Standard,160.0,0.001,-0.06,,,,,0.06,,6,-6,0.985,0.015,35,31,36,31,1,3,6.0,1.0,1.0,1.0,2.34,0.08,-0.08,28.9,,,,,
SL,2026-08-10,84.8,2.07,6.05,"Lara, Luis",800325,673513,,ball,,,,,14.0,,R,R,L,SD,MIL,B,,,0,0,2026,-0.6,-0.24,0.965296787651804,-0.2531370331788345,,,,1,7,Top,,,,,,,-1.3005426561387528,-123.3860456730268,-7.481715563734895,-5.870817635947283,26.00868379374289,-33.29904156925363,3.004986877,1.516535433,,,,83.7,2821.0,5.7,823265,666023,664034,630105,592518,823550,650859,701538,665487,54.82,,,,,,,,47,1,Slider,1,2,2,1,2,1,2,1,Standard,Standard,265.0,-0.003,0.042,,,,,-0.042,,-1,1,0.332,0.6679999999999999,30,21,31,22,1,2,3.0,1.0,4.0,1.0,3.43,-0.6,0.6,49.9,,,,,
FF,2026-08-10,92.3,2.68,6.31,"Culpepper, Kaelen",701785,677020,,foul,,,,,12.0,,R,R,L,MIN,BAL,S,,,0,0,2026,0.28,1.44,0.0259309185350684,3.2965651646794774,668904.0,656577.0,686797.0,2,8,Bot,,,,,,,-7.415115228200458,-134.1447333330187,-4.895333545462502,5.021426915480248,29.401816284455077,-13.887740483577089,3.131364829,1.580314961,146.0,76.4,70.0,93.9,2207.0,7.3,823675,650968,624413,702616,691723,683002,687637,681297,665750,53.16,,,,,,,,71,1,4-Seam Fastball,9,3,9,3,3,9,9,3,Standard,Standard,155.0,0.0,-0.039,75.6,6.4,,,0.039,88.0,6,6,0.998,0.998,31,23,32,24,1,4,4.0,2.0,1.0,1.0,1.24,0.28,-0.28,45.3,9.456877762314427,13.913523536538028,20.615476230052145,35.65068211697823,28.988052134310877
SL,2026-08-10,87.0,2.32,6.05,"Lee, Brooks",686797,664991,,ball,,,,,13.0,,R,R,L,MIN,BAL,B,,,0,0,2026,0.02,0.22,-0.8715330718168939,2.2782652117321605,,,807712.0,0,7,Bot,,,,,,,-7.609973866711987,-126.53612746129788,-3.162200573021696,1.5986545125580476,23.395678774341462,-29.39899965685004,3.208595801,1.619291339,,,,87.6,2182.0,6.5,823675,665966,624413,702616,691723,683002,687637,681297,665750,54.03,,,,,,,,55,1,Slider,7,1,7,1,1,7,7,1,Standard,Standard,120.0,0.0,0.037,,,,,-0.037,,6,6,0.994,0.994,29,25,30,25,1,3,2.0,1.0,6.0,1.0,2.77,0.02,-0.02,38.2,,,,,
FF,2026-08-10,94.9,2.03,5.97,"Loftin, Nick",679845,676263,,called_strike,,,,,5.0,,R,R,L,LAD,KC,S,,,0,0,2026,0.57,1.63,0.0792330698717322,2.119689378371232,,,,1,7,Top,,,,,,,-6.346120273844116,-138.02582432078214,-7.983967356247033,8.569504664549816,27.83825931181749,-9.712580150218376,3.18226706,1.606003937,,,,95.8,2434.0,6.6,823918,676439,518692,500743,571970,605141,669242,681624,663656,53.9,,,,,,,,55,1,4-Seam Fastball,5,5,5,5,5,5,5,5,Standard,Standard,161.0,0.004,-0.041,,,,,0.041,,0,0,0.539,0.4609999999999999,27,27,27,28,1,3,2.0,1.0,1.0,1.0,0.88,0.57,-0.57,61.2,,,,,
FF,2026-08-10,92.9,1.48,5.57,"Baldwin, Drake",686948,681320,,foul,,,,,2.0,,R,L,L,ATL,NYM,S,,,0,1,2026,0.47,1.35,0.2482970672828994,2.824569627058883,,,,1,6,Bot,,,,,,,-4.220209027758068,-135.35361673676493,-4.171955685669419,6.613300706604644,26.75864046281937,-14.839234898959646,3.205962927,1.617962598,277.0,83.5,40.0,94.6,2328.0,7.0,824887,682626,676724,543760,666182,596019,683146,805999,701807,53.5,,,,,,,,59,2,4-Seam Fastball,5,7,5,7,7,5,5,7,Strategic,Strategic,155.0,-0.006,-0.057,78.7,6.6,,,0.057,88.0,-2,-2,0.221,0.221,26,25,26,25,1,3,4.0,1.0,4.0,1.0,1.27,0.47,0.47,41.7,5.013322687375488,15.407390245661508,30.509297358592537,35.12344851545676,24.51409040868779
ST,2026-08-10,78.0,1.87,5.44,"Holliday, Jackson",702616,573124,single,hit_into_play,,,,,13.0,Jackson Holliday singles on a line drive to right fielder Luke Keaschall. Pete Alonso to 2nd.,R,L,L,MIN,BAL,X,9.0,line_drive,0,1,2026,-1.59,-0.1,-0.4989999838232436,1.2216323739530766,,,624413.0,0,9,Top,150.05,101.24,,,,,-2.033612535835264,-113.48619238674698,-1.6510950095618089,-13.182416389444924,23.16872067539612,-32.97022096093619,3.168225066,1.598917323,186.0,75.3,18.0,76.6,2933.0,5.6,823675,680777,605170,668904,686797,701785,668885,668952,807712,54.93,0.949,0.866,0.9,1.0,1.0,0.0,4.0,73,2,Sweeper,9,3,3,9,3,9,3,9,Infield shade,Standard,302.0,-0.01,0.508,72.2,7.8,,1.018,-0.508,88.0,6,-6,0.995,0.005,35,22,36,23,1,3,6.0,1.0,1.0,1.0,3.89,-1.59,-1.59,25.7,16.025124460720992,-9.524074509490502,38.06180767738055,38.037023085269865,36.65591431480108
CH,2026-08-10,91.8,2.67,5.92,"Chourio, Jackson",694192,670970,single,hit_into_play,,,,,7.0,Jackson Chourio singles on a line drive to left fielder Jase Bowen.,R,R,L,SD,MIL,X,7.0,line_drive,0,2,2026,0.79,0.01,-0.6395420098439296,1.7532607222619991,,,,1,8,Top,70.22,102.53,,,,,-9.917251086689015,-133.34047008150785,-4.3984786261945645,11.572454521356184,30.088533052971684,-31.28364204644931,3.237557415,1.63390748,143.0,105.0,7.0,91.0,883.0,6.0,823265,666023,664034,630105,592518,823550,687749,701538,665487,54.5,0.629,0.581,0.9,1.0,1.0,0.0,4.0,57,3,Changeup,3,2,2,3,2,3,2,3,Standard,Standard,83.0,-0.078,0.512,,,,0.7,-0.512,105.0,1,-1,0.815,0.185,27,22,27,22,1,3,2.0,1.0,2.0,1.0,2.72,0.79,-0.79,40.1,,,,,
FC,2026-08-10,87.3,2.61,5.52,"Schwarber, Kyle",656941,657571,,ball,,,,,13.0,,R,L,L,STL,PHI,B,,,0,0,2026,-0.1,0.5,-1.9187230953378087,1.3348244671525653,,,596117.0,1,7,Top,,,,,,,-10.512646194483745,-126.84065383992257,-4.760938678069455,0.8171660843226205,22.87611153638386,-26.0232568423387,3.180511811,1.60511811,,,,87.4,2714.0,6.2,823018,699625,676475,802139,693409,691026,665877,701675,691023,54.31,,,,,,,,52,1,Cutter,2,3,3,2,3,2,3,2,Infield shade,Strategic,170.0,-0.004,0.035,,,,,-0.035,,-1,1,0.306,0.694,29,33,30,33,1,3,3.0,1.0,1.0,1.0,2.47,-0.1,-0.1,36.6,,,,,
SL,2026-08-10,86.7,1.65,5.57,"Baldwin, Drake",686948,681320,,swinging_strike,,,,,2.0,,R,L,L,ATL,NYM,S,,,0,0,2026,-0.63,0.51,0.0959390591109923,2.9747755805156566,,,,1,6,Bot,,,,,,,-2.385415935579553,-126.42888683931264,-1.0064821483945732,-6.467552524344026,21.958232299909422,-26.63861358312008,3.205962927,1.617962598,,,,88.5,2620.0,7.0,824887,682626,676724,543760,666182,596019,683146,805999,701807,53.51,,,,,,,,59,1,Slider,5,7,5,7,7,5,5,7,Strategic,Strategic,217.0,-0.004,-0.041,81.4,7.1,1.3046247,,0.041,,-2,-2,0.225,0.225,26,25,26,25,1,3,4.0,1.0,4.0,1.0,2.47,-0.63,-0.63,39.8,13.754466406094874,6.842056351676577,27.84746521525139,35.58785237555141,31.47053089544872
CU,2026-08-10,74.7,1.87,6.07,"Duran, Ezequiel",677649,672282,,swinging_strike,,,,,14.0,,R,R,L,LAA,TEX,S,,,0,0,2026,-1.36,-1.41,0.1232196920205681,1.1538278157047586,,,,2,1,Top,,,,,,,-1.0985945475443777,-108.619870388938,0.055387278219078,-10.335941925661125,23.76996211168701,-43.3833299488366,3.126099081,1.57765748,,,,74.0,2526.0,6.4,823998,518595,694384,672724,687093,687263,642350,545361,685133,54.11,,,,,,,,3,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,325.0,0.002,-0.043,71.2,8.5,3.929036388,,0.043,,0,0,0.538,0.4619999999999999,26,27,27,27,1,0,5.0,1.0,5.0,1.0,5.58,-1.36,1.36,45.1,31.063792202604205,-34.777438006950135,35.90144399764219,38.10267541569557,51.8029196368405
CH,2026-08-10,85.3,2.45,5.7,"Peraza, Oswald",672724,641302,,ball,,,,,14.0,,R,R,L,LAA,TEX,B,,,0,1,2026,1.0,0.51,0.0379234374701273,0.961697454836372,,,694208.0,2,6,Bot,,,,,,,-7.6045832094771715,-123.94180138076575,-5.592133607227996,11.82602496681332,24.586654929061385,-26.00589297143056,3.186655184,1.608218504,,,,85.0,1503.0,6.2,823998,553869,669394,695508,681146,608369,677649,694671,607043,54.34,,,,,,,,49,2,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,127.0,0.003,0.026,,,,,-0.026,,0,0,0.53,0.53,31,26,32,26,1,2,3.0,1.0,3.0,1.0,2.63,1.0,-1.0,36.0,,,,,
CU,2026-08-10,80.5,1.78,6.32,"Caglianone, Jac",695506,669373,,ball,,,,,12.0,,R,L,L,LAD,KC,B,,,0,0,2026,-0.63,-0.42,0.4757258438820266,3.836091621116639,,,677951.0,1,1,Top,,,,,,,-1.6403281551524247,-117.31678597512784,2.06630024340386,-5.595483333556922,19.666160081655825,-36.61316766742468,3.401673228,1.716732283,,,,81.2,2530.0,6.4,823918,676439,518692,500743,571970,605141,669242,681624,606192,54.06,,,,,,,,3,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,316.0,-0.004,0.035,,,,,-0.035,,0,0,0.498,0.502,29,23,30,23,1,0,6.0,1.0,6.0,1.0,3.89,-0.63,-0.63,52.3,,,,,
SI,2026-08-10,95.2,1.86,6.07,"Peña, Jeremy",665161,656529,,ball,,,,,14.0,,R,R,L,SF,HOU,B,,,0,1,2026,1.19,1.15,1.1023080342064726,1.3170589180547931,,,,2,7,Top,,,,,,,-4.7400493973090345,-138.33251368782535,-9.355664534134698,16.313047423160743,28.2818510697599,-15.575391989503942,3.19718668,1.613533465,,,,96.9,2135.0,7.1,823189,701852,646240,678545,683766,642715,687529,687551,808982,53.36,,,,,,,,51,2,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,148.0,-0.002,0.029,,,,,-0.029,,0,0,0.571,0.429,29,28,30,29,1,3,1.0,1.0,2.0,1.0,1.36,1.19,-1.19,32.6,,,,,
FC,2026-08-10,86.0,2.13,5.62,"Jeffers, Ryan",680777,669432,,ball,,,,,13.0,,R,R,L,MIN,BAL,B,,,2,0,2026,-0.07,0.58,-0.96260761195859,1.296729862121973,,668885.0,,0,1,Bot,,,,,,,-7.198295641511227,-125.07922536560166,-5.036865650566752,0.6676070384815195,24.30480577486745,-25.293284408159725,3.284949147,1.657824803,,,,87.5,2297.0,7.2,823675,665966,624413,702616,691723,683002,687637,681297,665750,53.34,,,,,,,,5,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,178.0,0.008,0.121,,,,,-0.121,,0,0,0.616,0.616,28,29,29,29,1,0,5.0,1.0,6.0,1.0,2.5,-0.07,0.07,21.2,,,,,
FF,2026-08-10,88.9,3.48,6.03,"Lindor, Francisco",596019,608718,,ball,,,,,9.0,,R,R,L,ATL,NYM,B,,,0,0,2026,-0.06,1.35,0.6907559404250487,1.4788484025377564,,,,1,6,Top,,,,,,,-6.741371178762274,-129.15632379459083,-7.858625898762953,0.7707740238700275,27.173839134106977,-15.628901695343233,3.107668963,1.568356299,,,,90.6,2212.0,7.4,824887,669221,621566,645277,663586,805347,643289,671739,660670,53.07,,,,,,,,55,1,4-Seam Fastball,5,7,7,5,7,5,7,5,Standard,Standard,157.0,-0.002,0.042,,,,,-0.042,,-2,2,0.238,0.762,36,32,37,33,1,3,4.0,1.0,5.0,1.0,1.55,-0.06,0.06,52.4,,,,,
FF,2026-08-10,91.7,3.04,5.92,"Adames, Willy",642715,595345,,ball,,,,,12.0,,R,R,L,SF,HOU,B,,,1,0,2026,0.53,1.33,0.475528931616283,3.4328072699173897,,,808982.0,0,8,Bot,,,,,,,-7.598269642919112,-133.5243140618188,-3.2888419873887664,7.788951185834102,23.064415052580248,-15.656490673558274,3.22351542,1.626820866,,,,92.8,2285.0,6.5,823189,543877,572233,514888,670623,665161,666211,662139,701358,54.01,,,,,,,,60,2,4-Seam Fastball,3,2,3,2,2,3,3,2,Infield shade,Standard,148.0,0.005,0.073,,,,,-0.073,,1,1,0.889,0.889,34,30,35,31,1,3,3.0,1.0,2.0,1.0,1.34,0.53,-0.53,34.0,,,,,
SL,2026-08-10,84.9,3.13,5.41,"Gilbert, Drew",687551,623352,,ball,,,,,13.0,,R,L,L,SF,HOU,B,,,1,2,2026,-0.29,0.06,-0.9775640895873352,1.5930797088694342,,,,1,9,Bot,,,,,,,-8.936929673676778,-123.3641067526326,-2.465918061529936,-1.143356956409798,25.2767232486362,-31.24583136964237,3.059399606,1.543996063,,,,85.3,2574.0,6.7,823189,543877,670623,514888,669397,665161,666211,662139,701358,53.81,,,,,,,,68,4,Slider,3,3,3,3,3,3,3,3,Infield shade,Standard,348.0,0.007,0.053,,,,,-0.053,,0,0,0.568,0.568,32,25,32,26,1,3,3.0,1.0,2.0,1.0,3.12,-0.29,-0.29,27.2,,,,,
FF,2026-08-10,92.3,1.77,6.11,"Trout, Mike",545361,656641,,ball,,,,,13.0,,R,R,L,LAA,TEX,B,,,0,0,2026,0.7,1.48,-0.001335240090312,1.126272580602532,,685133.0,,1,10,Bot,,,,,,,-6.042915969403012,-134.0311323894395,-9.925587510814626,9.761265148866023,28.11403187958094,-12.322438970319222,3.243700787,1.637007874,,,,92.8,2244.0,6.7,823998,553869,669394,670032,677649,608369,694671,694497,607043,53.85,,,,,,,,81,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,145.0,0.006,0.039,,,,,-0.039,,-3,-3,0.052,0.052,30,34,30,35,1,4,3.0,1.0,5.0,1.0,1.2,0.7,-0.7,49.9,,,,,
SI,2026-08-10,89.5,3.39,4.95,"Harper, Bryce",547180,677865,,foul,,,,,6.0,,R,L,L,STL,PHI,S,,,1,1,2026,1.5,0.15,0.6651424333409177,2.467612662875027,,,681082.0,0,9,Top,,,,,,,-9.837392328008058,-129.90051492427816,-0.1911527839965034,19.053305259522155,27.76071681773708,-30.713504695430768,3.26476378,1.647637795,216.0,72.7,27.0,89.3,2197.0,6.4,823018,699625,676475,802139,665877,691026,663494,701675,691023,54.12,,,,,,,,75,3,Sinker,5,6,6,5,6,5,6,5,Infield shade,Standard,119.0,0.006,-0.055,71.4,6.0,,,0.055,88.0,-1,1,0.142,0.858,29,33,29,34,1,4,1.0,1.0,2.0,1.0,2.72,1.5,1.5,24.9,-6.880926540178158,13.637148019380398,44.23065477883066,30.28761276261299,19.75440143173888
FF,2026-08-10,96.6,2.44,5.23,"Jensen, Carter",695600,656945,,foul,,,,,6.0,,R,L,L,LAD,KC,S,,,0,0,2026,0.7,1.15,0.4582407960727915,2.348241847755176,,,,1,8,Top,,,,,,,-6.820923793203718,-140.5266977746671,-4.613980302857339,10.707872288617931,29.76954948885351,-16.017950430177397,3.191043307,1.610433071,184.0,68.9,52.0,96.9,2586.0,6.3,823918,676439,518692,500743,571970,605141,669242,681624,663656,54.17,,,,,,,,64,1,4-Seam Fastball,6,5,5,6,5,6,5,6,Standard,Standard,136.0,0.006,-0.041,71.1,6.4,,,0.041,88.0,1,-1,0.799,0.2009999999999999,31,22,32,23,1,3,2.0,2.0,3.0,1.0,1.28,0.7,0.7,34.2,-7.29548428970451,14.358707323519306,35.42803914080295,28.96944510990197,25.53221812520089
FS,2026-08-10,84.6,2.06,6.12,"Yelich, Christian",592885,673513,strikeout,called_strike,,,,,4.0,Christian Yelich called out on strikes.,R,L,L,SD,MIL,S,2.0,,2,2,2026,0.57,0.52,-0.6188570891138975,2.800403092926953,,,,0,7,Top,,,,,,,-7.226834622762257,-123.01537314784716,-2.165878345715576,7.295238421500317,25.740072847718416,-26.72359002930384,3.368323491,1.699901575,,,,83.5,1335.0,5.7,823265,666023,664034,630105,592518,823550,650859,701538,665487,54.8,,0.0,0.0,1.0,0.0,0.0,,46,6,Split-Finger,1,2,2,1,2,1,2,1,Infield shade,Standard,131.0,0.02,-0.231,,,,,0.231,,-1,1,0.312,0.688,30,34,31,35,1,2,3.0,2.0,4.0,1.0,2.69,0.57,0.57,58.9,,,,,
CH,2026-08-10,86.2,2.14,6.16,"Grissom, Vaughn",687093,695239,,foul,,,,,8.0,,R,R,L,LAA,TEX,S,,,1,1,2026,1.11,0.67,-0.1436325799303237,1.866399491396506,,,,0,8,Bot,,,,,,,-7.652026663659411,-125.31979342977657,-5.146968135892182,13.231713659358718,24.22893578404957,-24.23062355459945,3.301624016,1.666240158,288.0,85.4,41.0,86.4,1408.0,6.4,823998,553869,669394,670032,677649,608369,694671,694497,607043,54.15,,,,,,,,63,3,Changeup,1,1,1,1,1,1,1,1,Standard,Standard,146.0,-0.012,-0.063,,,,,0.063,88.0,0,0,0.606,0.606,27,25,27,25,1,3,3.0,2.0,2.0,1.0,2.39,1.11,-1.11,45.4,,,,,
FF,2026-08-10,91.8,2.22,5.64,"DeLuca, Jonny",676356,660761,single,hit_into_play,,,,,14.0,Jonny DeLuca singles on a line drive to right fielder Lawrence Butler. Ryan Vilade to 3rd.,R,R,L,ATH,TB,X,9.0,line_drive,2,2,2026,0.88,1.49,0.9559078900366714,1.683732514107911,,,668723.0,0,8,Top,147.46,89.15,,,,,-5.016451863939611,-133.4291216914156,-7.124503082454336,11.56602597556058,28.45031925037893,-13.006333809657718,3.133120079,1.581200787,216.0,90.0,13.0,90.7,2392.0,5.7,824969,641680,643446,622268,680869,805779,666126,703607,671732,54.81,0.917,0.882,0.9,1.0,1.0,0.0,4.0,63,6,4-Seam Fastball,6,5,5,6,5,6,5,6,Standard,Standard,142.0,-0.208,0.498,75.4,8.1,,1.085,-0.498,90.0,1,-1,0.669,0.3309999999999999,28,27,28,28,1,3,3.0,2.0,,2.0,1.22,0.88,-0.88,35.7,6.3555831573589145,10.452522089339189,27.225637448562832,47.18785361188826,21.19509051323267
SL,2026-08-10,87.0,2.18,6.05,"Isbel, Kyle",664728,676263,home_run,hit_into_play,,,,,5.0,Kyle Isbel homers (4) on a fly ball to right field. Michael Massey scores.,R,L,L,LAD,KC,X,,fly_ball,0,0,2026,-0.07,0.02,-0.2578119392127433,2.3422083920967283,,,686681.0,1,7,Top,208.49,71.47,,,,,-5.680490145003598,-126.6089746632098,-2.5041693843385118,0.5734105914682912,28.403673619611443,-31.57374624889144,3.113812336,1.571456693,370.0,96.5,26.0,87.4,2208.0,6.8,823918,676439,518692,500743,571970,605141,669242,681624,663656,53.74,0.231,0.363,2.0,1.0,0.0,3.0,5.0,54,1,Slider,5,3,3,5,5,5,5,5,Standard,Standard,224.0,-0.27,1.455,76.6,7.9,,0.645,-1.455,96.5,2,-2,0.809,0.1909999999999999,27,29,27,29,1,2,2.0,1.0,1.0,1.0,3.01,-0.07,-0.07,59.2,5.9786696157653125,-20.731657252083025,21.021402685527057,35.8111871323667,41.76966277501732
SL,2026-08-10,83.5,2.5,5.8,"Foscue, Justin",679822,676620,,called_strike,,,,,4.0,,R,R,L,LAA,TEX,S,,,0,0,2026,-0.79,-0.35,-0.2974075891239308,2.2474070114698748,,607043.0,669394.0,1,10,Top,,,,,,,-4.784666092455935,-121.61901477442048,-0.8474234392361961,-6.9675460264704085,23.605562715909095,-35.69520252774809,3.150672572,1.590059055,,,,83.9,2548.0,6.5,823998,623168,694384,624428,694203,687263,642350,545361,685133,54.0,,,,,,,,78,1,Slider,1,4,4,1,4,1,4,1,Standard,Standard,260.0,0.002,-0.04,,,,,0.04,,-3,3,0.069,0.931,30,27,31,27,1,4,1.0,1.0,2.0,1.0,3.61,-0.79,0.79,36.1,,,,,
CH,2026-08-10,81.1,1.35,6.31,"Pages, Andy",681624,702070,,ball,,,,,14.0,,R,R,L,LAD,KC,B,,,1,0,2026,0.82,1.0,1.686942065011486,2.127973238285729,,,,1,1,Bot,,,,,,,-0.8514172604460636,-118.15170835990688,-4.488278896450246,7.867874331897295,21.379420530510917,-22.11635324120012,3.23667979,1.633464567,,,,81.2,1609.0,6.2,823918,521692,695506,686681,679845,677951,686555,664728,516782,54.33,,,,,,,,6,2,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,135.0,0.005,0.077,,,,,-0.077,,-1,-1,0.427,0.427,26,25,27,26,1,0,5.0,1.0,6.0,1.0,2.44,0.82,-0.82,51.1,,,,,
CU,2026-08-10,81.3,1.78,5.67,"Trout, Mike",545361,669022,home_run,hit_into_play,,,,,8.0,Mike Trout homers (20) on a fly ball to center field.,R,R,L,LAA,TEX,X,,fly_ball,0,1,2026,-0.36,-0.88,0.1129300144271829,1.8132396405660252,,,,1,1,Bot,82.78,35.45,,,,,-3.0271151334141044,-118.30597892427632,-0.0253459200316601,-2.74467628526452,24.078234036833685,-40.58902852746409,3.243700787,1.637007874,418.0,101.5,30.0,82.1,2272.0,7.0,823998,553869,669394,695508,681146,608369,677649,694671,607043,53.51,0.557,1.09,2.0,1.0,0.0,3.0,6.0,5,2,Curveball,0,0,0,0,0,1,1,0,Infield shade,Standard,336.0,0.102,1.624,76.0,8.1,,2.091,-1.624,101.5,0,0,0.524,0.524,27,34,27,35,1,0,6.0,1.0,5.0,1.0,4.34,-0.36,0.36,53.8,13.863195170348256,-14.520775817949048,35.13979804958639,34.74956475633661,35.94433049962351
FF,2026-08-10,91.4,0.05,5.95,"Jensen, Carter",695600,681911,strikeout,called_strike,,,,,6.0,Carter Jensen called out on strikes.,R,L,L,LAD,KC,S,2.0,,1,2,2026,0.49,1.83,0.4232984223234421,2.187917195382709,,,,1,6,Top,,,,,,,-0.1325959257734517,-132.98755792282796,-7.4314426777786675,5.812355754142698,27.67401695348376,-9.077895796828887,3.191043307,1.610433071,,,,91.9,2444.0,6.5,823918,676439,518692,500743,571970,605141,669242,681624,606192,53.96,,0.0,0.0,1.0,0.0,0.0,,43,4,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,173.0,0.013,-0.182,,,,,0.182,,-1,1,0.371,0.629,30,22,30,23,1,2,2.0,2.0,1.0,1.0,0.89,0.49,0.49,68.0,,,,,
SL,2026-08-10,78.0,3.46,4.87,"Aranda, Jonathan",666018,682052,,called_strike,,,,,2.0,,R,L,L,ATH,TB,S,,,2,1,2026,-0.59,0.55,0.0087342653311718,3.169918581024955,,,,0,1,Top,,,,,,,-6.28240211914136,-113.55672886537327,2.3512496815743256,-4.055562490336265,19.03709392545576,-27.99498571407349,3.189288058,1.609547244,,,,78.9,2341.0,6.7,824969,641680,643446,622268,680869,805779,666126,703607,671732,53.77,,,,,,,,2,4,Slider,0,1,1,0,1,0,1,0,Infield shade,Standard,265.0,0.006,-0.079,,,,,0.079,,-1,1,0.401,0.599,28,28,28,28,1,0,5.0,1.0,6.0,1.0,3.17,-0.59,-0.59,14.3,,,,,
